20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623765	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	20	02	149196	M	1	0	0	4
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623765	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	20	99	38630	M	1	0	0	5
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623765	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	21	09	38630	M	1	0	0	5
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623765	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	23	03	38630	M	2	0	0	10
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623767	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	22	02	131017	M	1	0	0	4
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623769	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	12	09	27758	P	1	0	0	12
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623769	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	15	02	27758	P	2	0	0	24
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623769	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	16	00	27758	P	1	0	0	12
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623769	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	16	02	27758	P	1	0	0	12
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623769	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	17	07	27758	P	1	0	0	12
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623769	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	18	02	27758	P	1	0	0	12
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623769	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	18	02	96499	P	1	0	0	3
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623769	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	20	05	27758	P	1	0	0	12
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623769	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	22	09	27758	P	1	0	0	11
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623769	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	17	02	76761	M	1	0	0	3
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623769	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	18	02	22350	M	1	0	0	3
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623769	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	19	02	157149	M	1	0	0	2
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623769	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	20	00	170198	M	1	0	0	3
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623769	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	20	03	157149	M	1	0	0	3
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623769	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	23	99	121676	M	1	0	0	3
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623770	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	23	99	38630	M	1	0	0	5
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623771	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	16	09	27758	P	1	0	0	8
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623771	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	18	02	27758	P	1	0	0	8
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623771	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	18	06	27758	P	1	0	0	8
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623771	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	18	08	27758	P	2	0	0	16
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623771	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	18	08	96499	P	1	0	0	1
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638939	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	23	11	131017	M	5	0	0	20
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638940	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	17	13	38630	M	2	0	0	10
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638940	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	20	13	38630	M	1	0	0	5
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638942	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	12	09	27758	P	1	0	0	14
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638942	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	15	15	27758	P	1	0	0	14
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638942	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	19	09	27758	P	1	0	0	14
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638942	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	20	02	27758	P	1	0	0	13
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638942	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	11	09	131017	M	1	0	0	4
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638942	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	11	99	149196	M	1	0	0	2
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638942	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	12	17	149196	M	2	0	0	4
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638942	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	13	99	38630	M	1	0	0	2
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638942	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	14	06	38630	M	3	0	0	6
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638942	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	16	15	38630	M	1	0	0	2
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003638942	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	17	09	149196	M	1	0	0	2
